referencia,estado,municipio,poluente_emitido,quantidade
2019,MINAS GERAIS,COIMBRA,Material Particulado (MP),4.5
2019,SAO PAULO,SANTA FE DO SUL,Material Particulado (MP),10.51
2019,SANTA CATARINA,CAMPO ERE,Material Particulado (MP),0.47
2019,MARANHAO,SANTO ANTONIO DOS LOPES,Material Particulado (MP),118.86
2019,ACRE,MARECHAL THAUMATURGO,Óxidos de enxofre (SOx),0.77
2019,SAO PAULO,TREMEMBE,Material Particulado (MP),1.33
2019,MATO GROSSO,CANARANA,Monóxido de carbono (CO),0.01
2019,SAO PAULO,ATIBAIA,Monóxido de carbono (CO),2.1100000000000003
2019,MINAS GERAIS,BURITIS,Material Particulado (MP),151.52
2019,BAHIA,JEREMOABO,Monóxido de carbono (CO),12
2019,ESPIRITO SANTO,AFONSO CLAUDIO,Monóxido de carbono (CO),1.02
2019,SANTA CATARINA,BRACO DO NORTE,Material Particulado (MP),21.91
2019,SAO PAULO,SALTO DE PIRAPORA,Material Particulado (MP),370.53999999999996
2019,RIO DE JANEIRO,AREAL,Óxidos de nitrogênio (NOx),2.17
2019,SAO PAULO,CATANDUVA,Óxidos de enxofre (SOx),0.26
2019,RIO GRANDE DO SUL,CARAZINHO,Óxidos de enxofre (SOx),2.79
2019,CEARA,SOBRAL,Óxidos de nitrogênio (NOx),1587.58
2019,SANTA CATARINA,CAPINZAL,Monóxido de carbono (CO),227.36
2019,BAHIA,SERRA DOURADA,Óxidos de nitrogênio (NOx),0.01
2019,PIAUI,CASTELO DO PIAUI,Material Particulado (MP),0.01
2019,MINAS GERAIS,SARZEDO,Dióxido de enxofre,1
2019,SAO PAULO,ATIBAIA,Material Particulado (MP),39.589999999999996
2019,SAO PAULO,FERRAZ DE VASCONCELOS,Monóxido de carbono (CO),0
2019,MINAS GERAIS,SAO GERALDO,Material Particulado (MP),4.0699999999999985
2019,MINAS GERAIS,JACUTINGA,Óxidos de nitrogênio (NOx),0.97
2019,SANTA CATARINA,CURITIBANOS,Óxidos de nitrogênio (NOx),1526.9399999999998
2019,SAO PAULO,AGUDOS,Material Particulado (MP),461.57
2019,BAHIA,VITORIA DA CONQUISTA,Monóxido de carbono (CO),3695.4900000000002
2019,BAHIA,SAO SEBASTIAO DO PASSE,Óxidos de enxofre (SOx),0
2019,PERNAMBUCO,PAUDALHO,Óxidos de nitrogênio (NOx),9.09
2019,CEARA,CRATO,Monóxido de carbono (CO),3506.3100000000004
2019,MATO GROSSO DO SUL,SAO GABRIEL DO OESTE,Monóxido de carbono (CO),102.2
2019,PARANA,PALMEIRA,Monóxido de carbono (CO),71.87
2019,RIO GRANDE DO SUL,IVOTI,Óxidos de enxofre (SOx),1.13
2019,PARANA,TOLEDO,Monóxido de carbono (CO),156.79
2019,RIO GRANDE DO SUL,SANTO CRISTO,Óxidos de nitrogênio (NOx),0
2019,RIO GRANDE DO SUL,XANGRI-LA,Material Particulado (MP),0.05
2019,SAO PAULO,MERIDIANO,Óxidos de nitrogênio (NOx),735.4
2019,MINAS GERAIS,CANA VERDE,Material Particulado (MP),0.3
2019,PARA,SANTANA DO ARAGUAIA,Óxidos de nitrogênio (NOx),4.37
2019,PARANA,AMAPORA,Monóxido de carbono (CO),0.58
2019,SAO PAULO,JARINU,Monóxido de carbono (CO),46.980000000000004
2019,SANTA CATARINA,LAGES,Material Particulado (MP),2923.0899999999997
2019,SANTA CATARINA,VIDAL RAMOS,Material Particulado (MP),13084397.99
2019,SAO PAULO,PIRAPOZINHO,Material Particulado (MP),43025
2019,CEARA,TIANGUA,Óxidos de enxofre (SOx),238.68
2019,SAO PAULO,BAURU,Óxidos de nitrogênio (NOx),0.14
2019,BAHIA,MUCURI,Material Particulado (MP),803.3000000000001
2019,PARAIBA,CONDE,Óxidos de enxofre (SOx),2.4899999999999998
2019,MINAS GERAIS,CAPELINHA,Monóxido de carbono (CO),0.01
2019,RIO GRANDE DO SUL,SANTA CECILIA DO SUL,Monóxido de carbono (CO),0.5
2019,MINAS GERAIS,ARAXA,Óxidos de nitrogênio (NOx),160.95999999999998
2019,RIO GRANDE DO SUL,CAMBARA DO SUL,Monóxido de carbono (CO),500
2019,MINAS GERAIS,MALACACHETA,Material Particulado (MP),0.24000000000000002
2019,MINAS GERAIS,PATROCINIO,Material Particulado (MP),62.52999999999999
2019,SAO PAULO,SAO BERNARDO DO CAMPO,Óxidos de enxofre (SOx),69.3
2019,RIO GRANDE DO NORTE,MACAIBA,Material Particulado (MP),17017.73
2019,MINAS GERAIS,SAO GONCALO DO RIO ABAIXO,Material Particulado (MP),1.69
2019,MARANHAO,CAXIAS,Material Particulado (MP),33.8
2019,PARANA,PORECATU,Monóxido de carbono (CO),9.27
2019,CEARA,RUSSAS,Monóxido de carbono,232
2019,PARAIBA,SOLEDADE,Monóxido de carbono (CO),1.1
2019,SAO PAULO,TABOAO DA SERRA,Material Particulado (MP),1.58
2019,GOIAS,VILA PROPICIO,Monóxido de carbono (CO),1.2
2019,PARANA,JACAREZINHO,Óxidos de enxofre (SOx),37.44
2019,MINAS GERAIS,CONTAGEM,Monóxido de carbono (CO),2709.1100000000006
2019,SANTA CATARINA,CORDILHEIRA ALTA,Material Particulado (MP),1.01
2019,RIO GRANDE DO SUL,FELIZ,Material Particulado (MP),8.76
2019,MINAS GERAIS,PATOS DE MINAS,Monóxido de carbono (CO),5.48
2019,RIO GRANDE DO SUL,URUGUAIANA,Monóxido de carbono (CO),0
2019,SAO PAULO,BURI,Óxidos de nitrogênio (NOx),0.9
2019,MATO GROSSO DO SUL,FATIMA DO SUL,Monóxido de carbono (CO),1797.6
2019,PARANA,SAO PEDRO DO PARANA,Material Particulado (MP),10.03
2019,PARANA,LAPA,Material Particulado (MP),46.12
2019,PERNAMBUCO,CABO DE SANTO AGOSTINHO,Óxidos de nitrogênio (NOx),2119.1499999999996
2019,SAO PAULO,TABOAO DA SERRA,Óxidos de nitrogênio (NOx),12.25
2019,SANTA CATARINA,MARAVILHA,Óxidos de nitrogênio (NOx),43.07
2019,MATO GROSSO,PONTES E LACERDA,Monóxido de carbono (CO),795.44
2019,MATO GROSSO,CAMPO VERDE,Óxidos de nitrogênio (NOx),2.54
2019,BAHIA,GENTIO DO OURO,Óxidos de enxofre (SOx),0.01
2019,SANTA CATARINA,VIDAL RAMOS,Óxidos de nitrogênio (NOx),822912604.12
2019,PARA,MARABA,Monóxido de carbono (CO),138.25
2019,MINAS GERAIS,BOCAIUVA,Material Particulado (MP),1782.7
2019,MINAS GERAIS,ITABIRITO,Óxidos de enxofre (SOx),5.57
2019,SAO PAULO,SAO JOAQUIM DA BARRA,Óxidos de nitrogênio (NOx),3380.8599999999997
2019,SANTA CATARINA,TUBARAO,Óxidos de enxofre (SOx),2.04
2019,SANTA CATARINA,CHAPECO,Óxidos de enxofre (SOx),0.01
2019,SANTA CATARINA,JACINTO MACHADO,Material Particulado (MP),225
2019,ESPIRITO SANTO,GUACUI,Monóxido de carbono (CO),0.05
2019,PARANA,QUERENCIA DO NORTE,Material Particulado (MP),0.060000000000000005
2019,RIO GRANDE DO SUL,BOA VISTA DO SUL,Material Particulado (MP),28.44
2019,CEARA,CASCAVEL,Monóxido de carbono (CO),930.25
2019,SAO PAULO,UCHOA,Óxidos de nitrogênio (NOx),1
2019,SANTA CATARINA,CAMPOS NOVOS,Óxidos de nitrogênio (NOx),29.82
2019,RIO GRANDE DO SUL,SANTO CRISTO,Monóxido de carbono (CO),0
2019,RIO GRANDE DO SUL,DONA FRANCISCA,Material Particulado (MP),2.3
2019,SAO PAULO,SAO JOSE DOS CAMPOS,Óxidos de nitrogênio (NOx),4534.490000000001
2019,MATO GROSSO DO SUL,CHAPADAO DO SUL,Material Particulado (MP),169.56
2019,MINAS GERAIS,RIO CASCA,Material Particulado (MP),200
2019,BAHIA,ALAGOINHAS,Óxidos de enxofre (SOx),2.44
2019,BAHIA,SANTO ESTEVAO,Óxidos de enxofre (SOx),0.04
2019,PARANA,GUARANIACU,Monóxido de carbono (CO),1.97
2019,PARANA,JESUITAS,Material Particulado (MP),1.9
2019,CEARA,ITAICABA,Monóxido de carbono (CO),311.04
2019,RIO DE JANEIRO,TRES RIOS,Óxidos de nitrogênio (NOx),27.849999999999998
2019,MATO GROSSO,NOVA MUTUM,Monóxido de carbono (CO),6694.3099999999995
2019,PERNAMBUCO,LIMOEIRO,Óxidos de nitrogênio (NOx),0.01
2019,ESPIRITO SANTO,BOM JESUS DO NORTE,Monóxido de carbono (CO),0.01
2019,MINAS GERAIS,IPATINGA,Óxidos de nitrogênio (NOx),5236.4
2019,RIO GRANDE DO NORTE,SAO JOSE DO CAMPESTRE,Óxidos de enxofre (SOx),0
2019,ALAGOAS,SAO JOSE DA LAJE,Material Particulado (MP),45
2019,RIO GRANDE DO NORTE,ARES,Óxidos de nitrogênio (NOx),36.56
2019,BAHIA,BARREIRAS,Material Particulado (MP),121.7
2019,MATO GROSSO DO SUL,CORUMBA,Óxidos de enxofre (SOx),15.42
2019,RIO GRANDE DO SUL,MUITOS CAPOES,Material Particulado (MP),50.83
2019,SAO PAULO,CRAVINHOS,Material Particulado (MP),0.4000000000000001
2019,ESPIRITO SANTO,SAO MATEUS,Óxidos de enxofre (SOx),2.24
2019,GOIAS,PEROLANDIA,Óxidos de nitrogênio (NOx),801.1099999999999
2019,MINAS GERAIS,OLIMPIO NORONHA,Material Particulado (MP),0.63
2019,SAO PAULO,MOCOCA,Monóxido de carbono (CO),89.03
2019,SAO PAULO,TREMEMBE,Óxidos de enxofre (SOx),7.19
2019,PARANA,PRIMEIRO DE MAIO,Material Particulado (MP),0.5
2019,SAO PAULO,MIRASSOL,Material Particulado (MP),2.4400000000000004
2019,BAHIA,MACAUBAS,Monóxido de carbono (CO),13.02
2019,TOCANTINS,ARAGUAINA,Óxidos de enxofre (SOx),0.62
2019,CEARA,AMONTADA,Óxidos de nitrogênio (NOx),11975
2019,SANTA CATARINA,GUATAMBU,Monóxido de carbono (CO),16.240000000000002
2019,ALAGOAS,IGREJA NOVA,Monóxido de carbono (CO),280
2019,MINAS GERAIS,BETIM,Óxidos de nitrogênio (NOx),2685.44
2019,MINAS GERAIS,ITAMARANDIBA,Monóxido de carbono (CO),3
2019,MINAS GERAIS,ALVINOPOLIS,Material Particulado (MP),3.81
2019,PARA,BREU BRANCO,Monóxido de carbono (CO),0
2019,MATO GROSSO DO SUL,TRES LAGOAS,Monóxido de carbono (CO),2588.7999999999997
2019,CEARA,CHOROZINHO,Monóxido de carbono (CO),488.1
2019,RIO DE JANEIRO,NITEROI,Monóxido de carbono (CO),8.389999999999999
2019,PARA,OBIDOS,Óxidos de enxofre (SOx),0.01
2019,ESPIRITO SANTO,SAO ROQUE DO CANAA,Material Particulado (MP),4.08
2019,MATO GROSSO DO SUL,CORUMBA,Óxidos de nitrogênio (NOx),165.02
2019,MATO GROSSO DO SUL,FATIMA DO SUL,Óxidos de enxofre (SOx),4.59
2019,RIO GRANDE DO SUL,NOVA ESPERANCA DO SUL,Monóxido de carbono (CO),20.46
2019,SAO PAULO,FRANCO DA ROCHA,Óxidos de nitrogênio (NOx),0.88
2019,PARAIBA,CABEDELO,Material Particulado (MP),0.03
2019,MINAS GERAIS,PAINS,Óxidos de nitrogênio (NOx),268.83
2019,MINAS GERAIS,PATROCINIO,Monóxido de carbono (CO),0
2019,GOIAS,VALPARAISO DE GOIAS,Material Particulado (MP),0.02
2019,GOIAS,ITAPACI,Óxidos de nitrogênio (NOx),101.27
2019,AMAPA,OIAPOQUE,Óxidos de nitrogênio (NOx),1.11
2019,SANTA CATARINA,TIJUCAS,Óxidos de enxofre (SOx),39.62
2019,SANTA CATARINA,GUARUJA DO SUL,Monóxido de carbono (CO),0.05
2019,SAO PAULO,MENDONCA,Óxidos de nitrogênio (NOx),197.67
2019,AMAPA,CALCOENE,Óxidos de nitrogênio (NOx),0
2019,MINAS GERAIS,DIAMANTINA,Óxidos de nitrogênio (NOx),62.4
2019,SANTA CATARINA,ARARANGUA,Óxidos de enxofre (SOx),0.93
2019,MINAS GERAIS,SAO LOURENCO,Monóxido de carbono (CO),987.59
2019,PARAIBA,CAMPINA GRANDE,Óxidos de enxofre (SOx),18.03
2019,SAO PAULO,PEDREIRA,Material Particulado (MP),3.0399999999999996
2019,BAHIA,TEIXEIRA DE FREITAS,Material Particulado (MP),4.0600000000000005
2019,PERNAMBUCO,OURICURI,Material Particulado (MP),634.0300000000001
2019,SAO PAULO,PITANGUEIRAS,Óxidos de nitrogênio (NOx),743.48
2019,SAO PAULO,ANGATUBA,Óxidos de enxofre (SOx),225.66
2019,MINAS GERAIS,ELOI MENDES,Material Particulado (MP),5.1899999999999995
2019,ACRE,JORDAO,Material Particulado (MP),0.05
2019,MINAS GERAIS,EXTREMA,Monóxido de carbono (CO),2.71
2019,MINAS GERAIS,IBITIURA DE MINAS,Material Particulado (MP),1.2
2019,BAHIA,SEABRA,Monóxido de carbono (CO),0.01
2019,ESPIRITO SANTO,ITAPEMIRIM,Monóxido de carbono (CO),66.54
2019,SAO PAULO,ADAMANTINA,Óxidos de nitrogênio (NOx),0.01
2019,MATO GROSSO,RONDONOPOLIS,Material Particulado (MP),91879.99999999999
2019,CEARA,PARAMBU,Óxidos de enxofre (SOx),9180
2019,SAO PAULO,LORENA,Óxidos de enxofre (SOx),29.130000000000003
2019,SAO PAULO,PRESIDENTE EPITACIO,Óxidos de nitrogênio (NOx),12.5
2019,SAO PAULO,GUARULHOS,Óxidos de nitrogênio (NOx),120.87
2019,ACRE,CRUZEIRO DO SUL,Material Particulado (MP),50
2019,RIO GRANDE DO SUL,MATA,Material Particulado (MP),0.85
2019,MINAS GERAIS,BRASOPOLIS,Material Particulado (MP),2.4399999999999995
2019,MATO GROSSO DO SUL,NIOAQUE,Monóxido de carbono (CO),34.72
2019,RIO GRANDE DO NORTE,TANGARA,Óxidos de enxofre (SOx),0
2019,PARANA,SAO PEDRO DO IVAI,Óxidos de nitrogênio (NOx),648.38
2019,BAHIA,CAPELA DO ALTO ALEGRE,Monóxido de carbono (CO),0.01
2019,MATO GROSSO DO SUL,AMAMBAI,Monóxido de carbono (CO),146.59
2019,ESPIRITO SANTO,PINHEIROS,Monóxido de carbono (CO),156.34
2019,SAO PAULO,SANTA GERTRUDES,Monóxido de carbono (CO),1800305
2019,BAHIA,SANTANA,Material Particulado (MP),10
2019,RIO GRANDE DO SUL,CANDIOTA,Óxidos de enxofre (SOx),14863.05
2019,SAO PAULO,PIACATU,Material Particulado (MP),2.2
2019,MINAS GERAIS,NOVA PONTE,Material Particulado (MP),0.59
2019,MINAS GERAIS,CARMO DA MATA,Óxidos de nitrogênio (NOx),0.79
2019,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Monóxido de carbono (CO),0.51
2019,SANTA CATARINA,MIRIM DOCE,Monóxido de carbono (CO),55.919999999999995
2019,SAO PAULO,BOITUVA,Óxidos de nitrogênio (NOx),907.22
2019,PARANA,CURITIBA,Material Particulado (MP),198.07000000000002
2019,SAO PAULO,AMPARO,Material Particulado (MP),1709.02
2019,PARANA,PARANAGUA,Material Particulado (MP),3663.4700000000003
2019,SANTA CATARINA,MARACAJA,Óxidos de enxofre (SOx),8.14
2019,SAO PAULO,BOM JESUS DOS PERDOES,Óxidos de enxofre (SOx),0.01
2019,SANTA CATARINA,LAURENTINO,Material Particulado (MP),6.369999999999999
2019,SAO PAULO,ITUPEVA,Óxidos de nitrogênio (NOx),678.8599999999999
2019,BAHIA,ITAMARAJU,Material Particulado (MP),4
2019,BAHIA,JACOBINA,Material Particulado (MP),6.53
2019,MATO GROSSO,TERRA NOVA DO NORTE,Monóxido de carbono (CO),1300
2019,BAHIA,DIAS D'AVILA,Material Particulado (MP),1409.06
2019,MINAS GERAIS,PRESIDENTE OLEGARIO,Material Particulado (MP),36.49
2019,MINAS GERAIS,PORTEIRINHA,Material Particulado (MP),0.2
2019,SAO PAULO,BURI,Monóxido de carbono (CO),1.26
2019,PARANA,IBEMA,Monóxido de carbono (CO),30.2
2019,BAHIA,VALENCA,Óxidos de enxofre (SOx),5.85
2019,PARANA,AMPERE,Material Particulado (MP),0.1
2019,RIO DE JANEIRO,CABO FRIO,Óxidos de nitrogênio (NOx),65.86
2019,PARAIBA,PEDRAS DE FOGO,Monóxido de carbono (CO),5444.62
2019,PERNAMBUCO,MORENO,Material Particulado (MP),52.56
2019,RIO GRANDE DO SUL,ALVORADA,Óxidos de nitrogênio (NOx),0.08
2019,PARANA,PONTA GROSSA,Monóxido de carbono (CO),2372.21
2019,GOIAS,PLANALTINA,Monóxido de carbono (CO),45
2019,MINAS GERAIS,CACHOEIRA DA PRATA,Óxidos de enxofre (SOx),0.75
2019,SAO PAULO,PINDAMONHANGABA,Óxidos de nitrogênio (NOx),245.58999999999997
2019,SAO PAULO,SANTO ANDRE,Óxidos de nitrogênio (NOx),1771.9699999999998
2019,PARANA,JOAQUIM TAVORA,Monóxido de carbono (CO),41.89
2019,MATO GROSSO DO SUL,INOCENCIA,Material Particulado (MP),0.1
2019,BAHIA,SAO FRANCISCO DO CONDE,Óxidos de enxofre (SOx),25682.53
2019,MINAS GERAIS,ALTEROSA,Material Particulado (MP),0
2019,TOCANTINS,XAMBIOA,Óxidos de enxofre (SOx),107.85
2019,MINAS GERAIS,MONTE CARMELO,Material Particulado (MP),4.170000000000001
2019,RONDONIA,ROLIM DE MOURA,Monóxido de carbono (CO),17.440000000000005
2019,SAO PAULO,SAO MANUEL,Material Particulado (MP),3.01
2019,SAO PAULO,PRATANIA,Material Particulado (MP),25
2019,PARANA,ASTORGA,Monóxido de carbono (CO),9.07
2019,GOIAS,JANDAIA,Material Particulado (MP),162
2019,PARANA,ALMIRANTE TAMANDARE,Óxidos de nitrogênio (NOx),18.2
2019,SAO PAULO,SALES OLIVEIRA,Monóxido de carbono (CO),1.31
2019,SAO PAULO,PARAISO,Óxidos de nitrogênio (NOx),203.01
2019,MATO GROSSO DO SUL,ITAPORA,Monóxido de carbono (CO),72.41
2019,ALAGOAS,ATALAIA,Monóxido de carbono (CO),1427.69
2019,SAO PAULO,BERTIOGA,Material Particulado (MP),0.01
2019,SANTA CATARINA,CACADOR,Monóxido de carbono (CO),2930.5699999999997
2019,RIO DE JANEIRO,SAO JOAO DA BARRA,Óxidos de enxofre (SOx),1765.44
2019,MINAS GERAIS,DORESOPOLIS,Material Particulado (MP),0.18
2019,ESPIRITO SANTO,ICONHA,Material Particulado (MP),0.1
2019,SAO PAULO,MONCOES,Material Particulado (MP),0
2019,GOIAS,GOIANESIA,Material Particulado (MP),586.8299999999999
2019,PARA,ITAITUBA,Material Particulado (MP),20.240000000000002
2019,PARANA,CAMBE,Óxidos de nitrogênio (NOx),427.38
2019,RIO GRANDE DO SUL,GAURAMA,Óxidos de nitrogênio (NOx),4.84
2019,MINAS GERAIS,CAREACU,Material Particulado (MP),0.04
2019,BAHIA,BOM JESUS DA LAPA,Monóxido de carbono (CO),0.02
2019,GOIAS,OUVIDOR,Óxidos de nitrogênio (NOx),5.77
2019,SANTA CATARINA,LUIZ ALVES,Óxidos de enxofre (SOx),0.79
2019,SAO PAULO,CAFELANDIA,Óxidos de nitrogênio (NOx),110.5
2019,RIO GRANDE DO NORTE,MACAU,Material Particulado (MP),35.3
2019,MINAS GERAIS,ANTONIO DIAS,Monóxido de carbono (CO),0.01
2019,PARANA,RIO BRANCO DO SUL,Material Particulado (MP),131.83999999999997
2019,TOCANTINS,ANGICO,Monóxido de carbono (CO),1
2019,PARANA,CAPANEMA,Óxidos de nitrogênio (NOx),12.7
2019,ESPIRITO SANTO,SAO GABRIEL DA PALHA,Material Particulado (MP),2.02
2019,CEARA,CHOROZINHO,Óxidos de nitrogênio (NOx),253
2019,MINAS GERAIS,JACUTINGA,Material Particulado (MP),0.08
2019,SANTA CATARINA,CATANDUVAS,Material Particulado (MP),12.36
2019,MINAS GERAIS,CLAUDIO,Óxidos de enxofre (SOx),2.5999999999999996
2019,SAO PAULO,GUARATINGUETA,Monóxido de carbono (CO),12.12
2019,MINAS GERAIS,TABULEIRO,Material Particulado (MP),80.01
2019,SANTA CATARINA,GUARAMIRIM,Monóxido de carbono (CO),154.54
2019,SANTA CATARINA,BLUMENAU,Material Particulado (MP),83432.81999999998
2019,PERNAMBUCO,BUENOS AIRES,Óxidos de enxofre (SOx),0
2019,RIO GRANDE DO SUL,GAURAMA,Monóxido de carbono (CO),35.48
2019,RIO DE JANEIRO,RIO DAS OSTRAS,Óxidos de enxofre (SOx),175.46
2019,SAO PAULO,SANTO ANTONIO DE POSSE,Monóxido de carbono (CO),20.27
2019,MINAS GERAIS,MARAVILHAS,Material Particulado (MP),13.620000000000001
2019,MINAS GERAIS,BAMBUI,Óxidos de nitrogênio (NOx),107.35
2019,AMAZONAS,PRESIDENTE FIGUEIREDO,Material Particulado (MP),112.96000000000001
2019,SAO PAULO,IBATE,Óxidos de nitrogênio (NOx),164.88
2019,TOCANTINS,NOVA OLINDA,Óxidos de enxofre (SOx),0.25
2019,CEARA,CRATEUS,Monóxido de carbono (CO),506.34000000000003
2019,SERGIPE,NOSSA SENHORA DA GLORIA,Óxidos de nitrogênio (NOx),5.7
2019,MATO GROSSO DO SUL,CASSILANDIA,Material Particulado (MP),9.879999999999999
2019,BAHIA,CATU,Óxidos de enxofre (SOx),1.59
2019,PARANA,FLORESTOPOLIS,Material Particulado (MP),174.5
2019,BAHIA,IBIASSUCE,Óxidos de enxofre (SOx),0.07
2019,MARANHAO,DAVINOPOLIS,Material Particulado (MP),0.01
2019,GOIAS,CHAPADAO DO CEU,Material Particulado (MP),600.12
2019,RIO GRANDE DO SUL,SANTA ROSA,Óxidos de enxofre (SOx),0.09
2019,SANTA CATARINA,SANGAO,Material Particulado (MP),136.78999999999996
2019,PARANA,SANTO INACIO,Monóxido de carbono (CO),92.22
2019,BAHIA,GOVERNADOR MANGABEIRA,Monóxido de carbono (CO),0.28
2019,AMAZONAS,RIO PRETO DA EVA,Material Particulado (MP),0.09
2019,ESPIRITO SANTO,AFONSO CLAUDIO,Óxidos de enxofre (SOx),0.34
2019,PERNAMBUCO,PETROLANDIA,Monóxido de carbono (CO),310
2019,RIO GRANDE DO SUL,GARIBALDI,Óxidos de nitrogênio (NOx),0
2019,CEARA,ASSARE,Óxidos de enxofre (SOx),6168.96
2019,RIO GRANDE DO SUL,PORTAO,Monóxido de carbono (CO),0.01
2019,BAHIA,BARROCAS,Óxidos de nitrogênio (NOx),0.26
2019,TOCANTINS,PALMEIROPOLIS,Monóxido de carbono (CO),118.6
2019,PARANA,REALEZA,Monóxido de carbono (CO),43.94
2019,MATO GROSSO,QUERENCIA,Óxidos de nitrogênio (NOx),1.2
2019,SAO PAULO,LEME,Monóxido de carbono (CO),538.5
2019,MINAS GERAIS,SAO FRANCISCO DE PAULA,Monóxido de carbono (CO),0.12
2019,PARA,PARAGOMINAS,Monóxido de carbono (CO),50.4
2019,SAO PAULO,PRAIA GRANDE,Material Particulado (MP),0
2019,ACRE,SANTA ROSA DO PURUS,Monóxido de carbono (CO),0.22
2019,MINAS GERAIS,MONTE BELO,Material Particulado (MP),27.9
2019,RIO GRANDE DO NORTE,OURO BRANCO,Material Particulado (MP),0
2019,PARANA,ORTIGUEIRA,Óxidos de enxofre (SOx),910.22
2019,SAO PAULO,QUINTANA,Material Particulado (MP),37.160000000000004
2019,GOIAS,ANAPOLIS,Monóxido de carbono (CO),2173.71
2019,PARANA,GUAIRA,Monóxido de carbono (CO),1750.06
2019,SANTA CATARINA,CAMPOS NOVOS,Monóxido de carbono (CO),137.70999999999998
2019,SAO PAULO,TATUI,Monóxido de carbono (CO),0.01
2019,SAO PAULO,ITU,Óxidos de nitrogênio (NOx),6.76
2019,MINAS GERAIS,ITAPEVA,Monóxido de carbono (CO),0.07
2019,PARA,ORIXIMINA,Óxidos de enxofre (SOx),99.41000000000001
2019,GOIAS,MINEIROS,Óxidos de nitrogênio (NOx),439.03
2019,SAO PAULO,PENAPOLIS,Monóxido de carbono (CO),0.22
2019,SANTA CATARINA,CACADOR,Óxidos de nitrogênio (NOx),599.83
2019,PARANA,SANTO INACIO,Material Particulado (MP),10526.65
2019,MINAS GERAIS,IGUATAMA,Óxidos de nitrogênio (NOx),12.290000000000001
2019,RONDONIA,PRESIDENTE MEDICI,Material Particulado (MP),6.48
2019,MINAS GERAIS,ANDRADAS,Material Particulado (MP),20.060000000000002
2019,SAO PAULO,VISTA ALEGRE DO ALTO,Material Particulado (MP),772755.84
2019,MINAS GERAIS,CONSELHEIRO PENA,Óxidos de nitrogênio (NOx),1.77
2019,PERNAMBUCO,BODOCO,Material Particulado (MP),25
2019,SAO PAULO,HERCULANDIA,Material Particulado (MP),1.98
2019,MINAS GERAIS,AREADO,Óxidos de enxofre (SOx),0.11
2019,MATO GROSSO,COLIDER,Material Particulado (MP),192.63
2019,PARANA,DOIS VIZINHOS,Óxidos de nitrogênio (NOx),328.5
2019,RIO GRANDE DO SUL,HULHA NEGRA,Material Particulado (MP),60
2019,GOIAS,SANTA ROSA DE GOIAS,Monóxido de carbono (CO),1
2019,MINAS GERAIS,ITATIAIUCU,Material Particulado (MP),18.96
2019,RIO GRANDE DO SUL,CACHOEIRA DO SUL,Material Particulado (MP),350.15
2019,TOCANTINS,ARAGUAINA,Monóxido de carbono (CO),1671.06
2019,PARANA,VENTANIA,Material Particulado (MP),80.57000000000001
2019,SANTA CATARINA,MAJOR VIEIRA,Monóxido de carbono (CO),75.66
2019,MINAS GERAIS,RESSAQUINHA,Material Particulado (MP),2.07
2019,SANTA CATARINA,TREVISO,Material Particulado (MP),26.91
2019,GOIAS,IPAMERI,Monóxido de carbono (CO),3
2019,BAHIA,RIO DO ANTONIO,Material Particulado (MP),0.01
2019,PARANA,PINHAO,Óxidos de nitrogênio (NOx),79.01
2019,BAHIA,MORRO DO CHAPEU,Material Particulado (MP),0
2019,SANTA CATARINA,CAMPO ALEGRE,Material Particulado (MP),684.55
2019,MINAS GERAIS,CATAGUASES,Material Particulado (MP),27.830000000000002
2019,TOCANTINS,ITACAJA,Monóxido de carbono (CO),0.4
2019,RIO DE JANEIRO,QUISSAMA,Óxidos de nitrogênio (NOx),1.92
2019,SANTA CATARINA,PENHA,Material Particulado (MP),5.01
2019,PIAUI,TERESINA,Material Particulado (MP),36712.23
2019,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,Material Particulado (MP),3.7299999999999995
2019,RIO GRANDE DO SUL,VILA FLORES,Monóxido de carbono (CO),1
2019,PIAUI,URUCUI,Material Particulado (MP),122.4
2019,PARANA,FOZ DO IGUACU,Monóxido de carbono (CO),4524.79
2019,CEARA,MARANGUAPE,Material Particulado (MP),600.02
2019,SANTA CATARINA,TIMBO GRANDE,Monóxido de carbono (CO),1460.03
2019,MATO GROSSO DO SUL,NIOAQUE,Óxidos de nitrogênio (NOx),4.86
2019,PARANA,BITURUNA,Monóxido de carbono (CO),27599.030000000002
2019,RIO GRANDE DO NORTE,MACAIBA,Óxidos de enxofre (SOx),0.64
2019,SAO PAULO,BOM JESUS DOS PERDOES,Monóxido de carbono (CO),3003.01
2019,GOIAS,VILA PROPICIO,Material Particulado (MP),2
2019,BAHIA,MATA DE SAO JOAO,Óxidos de enxofre (SOx),0
2019,PARANA,MARIALVA,Óxidos de nitrogênio (NOx),19.97
2019,RIO GRANDE DO NORTE,EQUADOR,Material Particulado (MP),0.01
2019,MINAS GERAIS,ITAMONTE,Material Particulado (MP),108.97
2019,MINAS GERAIS,CARBONITA,Monóxido de carbono (CO),111782
2019,RIO DE JANEIRO,ITAOCARA,Óxidos de nitrogênio (NOx),1.38
2019,MINAS GERAIS,MURIAE,Material Particulado (MP),7.7
