referencia,ano,mes,ano_mes,cana_de_acucar_preco_tonelada,cana_de_acucar_referencia,arroz_tipo_1_30kg,arroz_tipo_2_30kg,arroz_referencia,cafe_em_coco_preco_kg,cafe_referencia,feijao_preco_30kg,feijao_preto_preco_30kg,feijao_referencia,milho_preco_60kg,milho_referencia,soja_farelo_preco_tonelada,soja_farelo_referencia,carne_bovina_dianteira_kg,carne_bovina_traseira_kg,carne_bovina_referencia,carne_suina_carcaca_kg,carne_suina_lombo_kg,carne_suina_paleta_kg,carne_suina_pernil_kg,carne_suina_referencia,frango_kg,frango_referencia,leite_litro,leite_referencia,trigo_60kg,trigo_referencia,oleo_de_soja_20_latas,oleo_de_soja_referencia,ovos_extra_tipo_1_30_duzias,ovos_grandes_tipo_2_30_duzias,ovos_medios_tipo_3_30_duzias,ovos_pequenos_tipo_4_30_duzias,ovos_referencia,consolidado_ano
2018-02,2018,02,201802,67.292,agricultor,63.728,52.635,atacado,1.05,produtor,80.563,89.017,atacado,29.2332,atacado,1263.784,atacado,7.33,11.9368,atacado,6.2431,12.189,6.5519,7.9071,atacado,3.909,atacado,1.05,atacado,34.158,atacado,56.6116,atacado,81.861,78.952,74.425,63.067,atacado,false
2018-03,2018,03,201803,67.465,agricultor,62.361,52.424,atacado,1.08,produtor,77.802,88.208,atacado,36.4512,atacado,1326.183,atacado,7.554,11.703,atacado,5.9927,11.073,6.049,6.9618,atacado,3.902,atacado,1.08,atacado,35.25,atacado,55.2855,atacado,89.965,87.436,82.395,72.251,atacado,false
2018-04,2018,04,201804,66.401,agricultor,61.627,50.068,atacado,1.15,produtor,84.293,87.222,atacado,37.6475,atacado,1413.585,atacado,7.616,11.711,atacado,5.8575,11.65,5.9272,6.42,atacado,3.739,atacado,1.15,atacado,38.087,atacado,56.5929,atacado,83.442,80.393,75.923,64.204,atacado,false
2018-05,2018,05,201805,63.287,agricultor,61.927,50.258,atacado,1.21,produtor,87.58,90.875,atacado,38.9372,atacado,1489.997,atacado,7.684,11.5867,atacado,5.7622,11.637,5.8402,6.5088,atacado,3.668,atacado,1.21,atacado,42.393,atacado,55.395,atacado,75.355,71.984,67.871,55.195,atacado,false
2018-06,2018,06,201806,63.955,agricultor,66.442,55.045,atacado,1.28,produtor,83.335,86.509,atacado,38.4658,atacado,1450.924,atacado,8.125,11.7945,atacado,6.0339,12.227,5.8309,7.0165,atacado,4.823,atacado,1.28,atacado,46.589,atacado,59.2248,atacado,90.77,88.007,84.756,74.565,atacado,false
2018-07,2018,07,201807,66.322,agricultor,69.337,61.135,atacado,1.41,produtor,78.036,86.32,atacado,35.4329,atacado,1432.984,atacado,8.255,11.7221,atacado,5.7421,11.877,5.3566,6.6491,atacado,4.674,atacado,1.41,atacado,49.354,atacado,59.0929,atacado,81.111,81.511,73.711,62.607,atacado,false
2018-08,2018,08,201808,68.038,agricultor,72.605,63.569,atacado,1.52,produtor,77.067,87.633,atacado,36.8658,atacado,1435.451,atacado,8.4,11.9031,atacado,5.7879,11.027,5.5663,6.4632,atacado,4.991,atacado,1.52,atacado,47.409,atacado,57.742,atacado,76.018,73.583,70.024,58.438,atacado,false
2018-09,2018,09,201809,67.052,agricultor,72.409,65.224,atacado,1.48,produtor,80.804,93.581,atacado,37.5779,atacado,1467.244,atacado,8.677,12.1608,atacado,6.1446,11.244,6.0531,7.0248,atacado,5.244,atacado,1.48,atacado,46.539,atacado,58.6098,atacado,72.645,70.517,67.133,57.211,atacado,false
2018-10,2018,10,201810,67.034,agricultor,71.222,63.543,atacado,1.42,produtor,80.996,93.438,atacado,34.7599,atacado,1427.844,atacado,8.703,12.3636,atacado,6.181,11.237,6.3298,6.9685,atacado,5.209,atacado,1.42,atacado,42.904,atacado,58.9167,atacado,67.283,64.844,60.827,50.856,atacado,false
2018-11,2018,11,201811,68.041,agricultor,62.405,70.57,atacado,1.4,produtor,87.656,92.313,atacado,33.5698,atacado,1371.697,atacado,8.527,12.5255,atacado,6.3927,11.421,6.5321,7.2451,atacado,5.273,atacado,1.4,atacado,43.631,atacado,59.6667,atacado,70.787,68.305,63.724,53.35,atacado,false
2018-12,2018,12,201812,67.601,agricultor,59.721,68.136,atacado,1.29,produtor,101.376,92.621,atacado,33.9747,atacado,1338.848,atacado,7.884,13.0356,atacado,6.3903,10.733,6.4461,7.2497,atacado,4.795,atacado,1.29,atacado,45.655,atacado,59.6666,atacado,72,68.329,64.337,52.642,atacado,true
2019-01,2019,01,201901,67.297,agricultor,68.647,59.874,atacado,1.26,produtor,136.899,106.218,atacado,35.2727,atacado,1306.582,atacado,7.728,13.2365,atacado,6.4264,9.161,6.467,7.4953,atacado,5.022,atacado,1.26,atacado,47.231,atacado,59.865,atacado,65.208,59.911,55.069,41.3,atacado,false
2019-02,2019,02,201902,65.679,agricultor,67.118,57.169,atacado,1.3,produtor,223.501,127.199,atacado,35.8829,atacado,1254.747,atacado,7.787,12.8003,atacado,6.3557,10.303,6.5096,7.3678,atacado,5.078,atacado,1.3,atacado,48.645,atacado,59.0021,atacado,86.735,83.218,78.54,70.365,atacado,false
2019-03,2019,03,201903,64.97,agricultor,68.758,56.26,atacado,1.34,produtor,213.278,118.35,atacado,35.4576,atacado,1264.081,atacado,8.275,12.7892,atacado,6.485,11.757,6.7235,7.6732,atacado,5.136,atacado,1.34,atacado,48.32,atacado,58.7908,atacado,86.43,84.84,79.418,70.749,atacado,false
2019-04,2019,04,201904,64.981,agricultor,66.606,58.62,atacado,1.38,produtor,174.346,109.082,atacado,32.9309,atacado,1290.063,atacado,8.867,12.3286,atacado,6.773,12.165,6.9803,7.8894,atacado,5.417,atacado,1.38,atacado,46.499,atacado,57.5375,atacado,90.35,87.907,83.005,75.123,atacado,false
2019-05,2019,05,201905,65.972,agricultor,69.753,63.33,atacado,1.41,produtor,128.145,96.42,atacado,31.6578,atacado,1303.835,atacado,8.895,12.2224,atacado,6.7938,12.425,7.1444,7.9994,atacado,5.599,atacado,1.41,atacado,45.782,atacado,55.7521,atacado,81.004,78.138,74.551,67.425,atacado,false
2019-06,2019,06,201906,68.344,agricultor,72.122,62.161,atacado,1.44,produtor,104.367,93.361,atacado,34.6354,atacado,1351.786,atacado,9.197,11.9833,atacado,7.1801,11.802,7.5892,8.2796,atacado,5.375,atacado,1.44,atacado,45.701,atacado,58.9751,atacado,82.2,80.698,75.689,69.237,atacado,false
2019-07,2019,07,201907,67.916,agricultor,73.266,62.978,atacado,1.37,produtor,101.283,96.208,atacado,35.0092,atacado,1267.175,atacado,9.18,11.9273,atacado,8.2733,13.212,8.0333,8.9255,atacado,5.273,atacado,1.37,atacado,45.763,atacado,56.6174,atacado,80.8,81.812,74.808,69.28,atacado,false
2019-08,2019,08,201908,66.077,agricultor,70.925,62.648,atacado,1.31,produtor,109.634,94.585,atacado,34.044,atacado,1298.356,atacado,9.075,11.9916,atacado,7.34,12.269,7.3554,8.303,atacado,5.178,atacado,1.31,atacado,46.186,atacado,59.3016,atacado,84.975,81.804,79.221,74.146,atacado,false
2019-09,2019,09,201909,65.855,agricultor,72.183,64.154,atacado,1.32,produtor,110.491,93.015,atacado,34.1063,atacado,1341.313,atacado,9.121,12.3597,atacado,7.3047,11.807,7.1915,8.4715,atacado,5.23,atacado,1.32,atacado,46.238,atacado,63.145,atacado,85.652,82.254,79.796,74.652,atacado,false
2019-10,2019,10,201910,66.373,agricultor,71.278,62.176,atacado,1.31,produtor,122.403,92.394,atacado,37.3267,atacado,1338.652,atacado,9.313,13.0991,atacado,7.9777,11.933,8.0182,9.44,atacado,5.2,atacado,1.31,atacado,44.581,atacado,62.6907,atacado,86.358,83.091,80.311,72.56,atacado,false
2019-11,2019,11,201911,66.515,agricultor,71.489,63.591,atacado,1.32,produtor,143.324,95.807,atacado,39.4916,atacado,1406.862,atacado,10.557,15.5803,atacado,8.5279,13.403,8.7442,10.2169,atacado,5.4,atacado,1.32,atacado,45.828,atacado,64.1325,atacado,84.049,80.809,77.298,69.74,atacado,false
2019-12,2019,12,201912,66.734,agricultor,72.154,64.02,atacado,1.32,produtor,167.084,96.244,atacado,42.3588,atacado,1453.242,atacado,12.225,16.7354,atacado,9.327,14.532,10.105,11.7375,atacado,6.149,atacado,1.32,atacado,47.463,atacado,65.5569,atacado,93.898,89.826,86.729,81.49,atacado,true
2020-01,2020,01,202001,67.628,agricultor,70.924,64.705,atacado,1.35,produtor,147.648,91.861,atacado,44.7391,atacado,1447.743,atacado,11.735,15.488,atacado,9.4103,14.146,10.2107,11.7309,atacado,5.964,atacado,1.35,atacado,48.378,atacado,68.665,atacado,88.362,82.324,78.683,73.496,atacado,false
2020-02,2020,02,202002,70.015,agricultor,74.586,66.305,atacado,1.36,produtor,133.926,93.187,atacado,45.131,atacado,1443.412,atacado,12.161,14.9159,atacado,8.705,13.932,9.4835,10.4553,atacado,5.615,atacado,1.36,atacado,50.644,atacado,67.8546,atacado,104.68,101.076,97.229,90.758,atacado,false
2020-03,2020,03,202003,70.638,agricultor,75.646,66.186,atacado,1.39,produtor,159.663,102.449,atacado,48.6079,atacado,1576.646,atacado,12.52,14.9617,atacado,8.9119,14.579,9.4971,10.9833,atacado,5.707,atacado,1.39,atacado,54.001,atacado,67.41,atacado,111.071,106.755,103.199,96.653,atacado,false
2020-04,2020,04,202004,71.882,agricultor,84.227,69.719,atacado,1.38,produtor,209.263,130.734,atacado,46.5401,atacado,1780.907,atacado,12.658,14.7191,atacado,7.7713,13.354,8.5523,9.6263,atacado,5.658,atacado,1.38,atacado,57.287,atacado,73.3214,atacado,119.157,114.477,111.403,105.514,atacado,false
2020-05,2020,05,202005,73.718,agricultor,88.742,74.817,atacado,1.35,produtor,217.015,143.835,atacado,46.278,atacado,1816.999,atacado,12.34,14.9227,atacado,6.9037,12.983,7.5002,9.9468,atacado,5.461,atacado,1.35,atacado,60.129,atacado,70.7608,atacado,109.889,106.268,103.414,96.227,atacado,false
2020-06,2020,06,202006,73.228,agricultor,91.974,79.661,atacado,1.4,produtor,210.301,147.787,atacado,44.129,atacado,1766.416,atacado,12.676,15.0142,atacado,7.1202,12.983,7.5465,9.7191,atacado,5.721,atacado,1.4,atacado,58.476,atacado,70.2951,atacado,103.418,100.763,98.829,91.181,atacado,false
2020-07,2020,07,202007,74.497,agricultor,93.893,80.23,atacado,1.6,produtor,162.913,142.659,atacado,46.4957,atacado,1827.108,atacado,13.481,15.9109,atacado,8.4028,13.706,8.076,10.9497,atacado,5.995,atacado,1.6,atacado,57.483,atacado,78.5071,atacado,94.653,91.653,89.736,82.117,atacado,false
2020-08,2020,08,202008,76.768,agricultor,112.649,95.553,atacado,1.78,produtor,154.355,150.33,atacado,51.5004,atacado,1952.58,atacado,13.81,16.4134,atacado,10.0696,15.351,9.7055,12.1876,atacado,6.133,atacado,1.78,atacado,57.64,atacado,96.6213,atacado,92.6,89.661,88.014,82.749,atacado,false
2020-09,2020,09,202009,76.886,agricultor,141.42,128.58,atacado,1.97,produtor,175.198,159.72,atacado,56.1934,atacado,2205.795,atacado,14.79,17.9131,atacado,11.6775,16.011,11.1475,13.3699,atacado,6.488,atacado,1.97,atacado,62.047,atacado,129.1576,atacado,92.121,88.18,85.674,80.448,atacado,false
2020-10,2020,10,202010,76.533,agricultor,144.208,129.949,atacado,2.05,produtor,178.93,164.26,atacado,66.3602,atacado,2712.247,atacado,14.914,19.1618,atacado,12.8632,16.95,12.4488,14.1287,atacado,6.617,atacado,2.05,atacado,68.606,atacado,137.0936,atacado,99.825,93.821,88.386,80.175,atacado,false
2020-11,2020,11,202011,74.486,agricultor,141.591,127.986,atacado,2,produtor,176.099,161.929,atacado,75.5427,atacado,2926.836,atacado,16.28,20.7839,atacado,14.0143,18.387,14.0487,15.0988,atacado,7.231,atacado,2,atacado,75.37,atacado,136.5705,atacado,105.357,101.718,97.586,88.532,atacado,false
2020-12,2020,12,202012,76.96,agricultor,139.06,118.335,atacado,2.02,produtor,190.87,178.265,atacado,71.4687,atacado,2827.407,atacado,16.251,20.449,atacado,12.0403,17.155,12.1266,13.4237,atacado,6.873,atacado,2.02,atacado,68.315,atacado,134.3402,atacado,111.995,108.281,103.969,96.962,atacado,true
2021-01,2021,01,202101,76.894,agricultor,133.595,111.833,atacado,2.04,produtor,186.486,174.814,atacado,80.3506,atacado,3179.871,atacado,15.214,20.9008,atacado,11.2983,16.546,11.4787,11.585,atacado,6.549,atacado,2.04,atacado,71.637,atacado,128.9647,atacado,106.369,101.363,97.294,90.987,atacado,false
2021-02,2021,02,202102,77.4,agricultor,129.474,107.648,atacado,1.94,produtor,188.954,186.539,atacado,80.5347,atacado,3150.237,atacado,16.329,21.6371,atacado,10.8939,16.928,11.1224,11.2152,atacado,6.687,atacado,1.94,atacado,75.852,atacado,127.1932,atacado,126.429,120.41,117.388,112.035,atacado,false
2021-03,2021,03,202103,77.948,agricultor,127.43,106.191,atacado,1.86,produtor,190.849,190.036,atacado,86.3025,atacado,2719.42,atacado,16.73,21.8931,atacado,10.7571,16.727,10.8621,10.9002,atacado,6.663,atacado,1.86,atacado,80.015,atacado,134.3769,atacado,132.498,127.206,124.282,119.533,atacado,false
2021-04,2021,04,202104,81.695,agricultor,126.987,108.349,atacado,1.86,produtor,185.57,176.71,atacado,99.1458,atacado,2599.988,atacado,17.764,22.6052,atacado,11.0271,16.658,11.1645,11.0511,atacado,6.442,atacado,1.86,atacado,87.273,atacado,136.0568,atacado,132.38,127.539,123.663,118.546,atacado,false
2021-05,2021,05,202105,95.148,agricultor,123.592,110.924,atacado,1.92,produtor,187.354,174.118,atacado,100.8995,atacado,2561.026,atacado,18.15,22.0946,atacado,11.3522,16.385,11.6216,11.0689,atacado,6.922,atacado,1.92,atacado,85.855,atacado,142.1006,atacado,129.563,124.092,120.386,114.438,atacado,false
2021-06,2021,06,202106,99.784,agricultor,119.511,106.591,atacado,2.06,produtor,185.3,167.997,atacado,89.3743,atacado,2356.386,atacado,18.659,22.4182,atacado,9.917,16.205,10.859,10.8377,atacado,7.057,atacado,2.06,atacado,79.009,atacado,140.762,atacado,131.219,125.297,121.197,115.36,atacado,false
2021-07,2021,07,202107,102.472,agricultor,115.964,99.046,atacado,2.21,produtor,183.745,159.905,atacado,97.853,atacado,2395.665,atacado,19.185,22.8724,atacado,10.4084,15.779,10.3069,10.5299,atacado,7.347,atacado,2.21,atacado,81.55,atacado,137.3355,atacado,133.315,126.004,122.411,117.412,atacado,false
2021-08,2021,08,202108,103.166,agricultor,116.042,101.146,atacado,2.25,produtor,194.123,161.419,atacado,101.8814,atacado,2384.756,atacado,18.46,22.5461,atacado,10.6748,15.957,10.2199,10.7367,atacado,8,atacado,2.25,atacado,87.752,atacado,140.3648,atacado,143.829,136.01,132.879,129.2,atacado,false
2021-09,2021,09,202109,105.018,agricultor,116.015,100.628,atacado,2.29,produtor,191.989,162.906,atacado,94.7212,atacado,2366.006,atacado,18.264,23.1622,atacado,10.2216,16.133,10.2798,10.238,atacado,8.934,atacado,2.29,atacado,87.587,atacado,145.2731,atacado,143.196,133.16,129.726,123.702,atacado,false
2021-10,2021,10,202110,105.07,agricultor,114.452,96.434,atacado,2.26,produtor,183.371,158.428,atacado,92.6121,atacado,2360.969,atacado,17.095,22.5496,atacado,10.6945,16.092,10.6871,10.9181,atacado,8.878,atacado,2.26,atacado,87.345,atacado,152.8347,atacado,140.146,129.7,124.946,118.146,atacado,false
2021-11,2021,11,202111,106.549,agricultor,108.048,91.722,atacado,2.16,produtor,176.84,160.21,atacado,87.6898,atacado,2285.514,atacado,16.526,22.3534,atacado,10.2432,16.366,10.5598,10.6585,atacado,8.554,atacado,2.16,atacado,87.428,atacado,156.5246,atacado,131.391,120.807,116.682,109.177,atacado,false
2021-12,2021,12,202112,109.689,agricultor,104.033,85.834,atacado,2.08,produtor,169.978,155.102,atacado,89.8403,atacado,2359.948,atacado,17.234,24.3369,atacado,10.4714,16.165,10.1106,10.8175,atacado,8.471,atacado,2.08,atacado,88.166,atacado,155.784,atacado,131.614,120.929,116.629,110.353,atacado,true
2022-01,2022,01,202201,111.129,agricultor,100.962,82.659,atacado,2.05,produtor,186.591,171.679,atacado,98.5597,atacado,2730.668,atacado,16.822,25.3604,atacado,9.3337,15.651,9.191,9.6131,atacado,7.858,atacado,2.05,atacado,89.131,atacado,165.381,atacado,119.293,112.076,106.849,99.646,atacado,false
2022-02,2022,02,202202,111.266,agricultor,108.378,87.922,atacado,2.05,produtor,203.927,177.771,atacado,100.6947,atacado,2999.652,atacado,16.941,25.2299,atacado,8.86,15.678,8.6874,9.3397,atacado,7.752,atacado,2.05,atacado,89.177,atacado,162.2551,atacado,142.283,134.989,129.7,119.904,atacado,false
2022-03,2022,03,202203,110.994,agricultor,113.141,95.653,atacado,2.11,produtor,217.005,181.832,atacado,100.3957,atacado,3181.335,atacado,17.498,24.6682,atacado,9.5225,16.856,9.0244,9.551,atacado,8.65,atacado,2.11,atacado,97.096,atacado,187.6534,atacado,156.951,148.627,144.106,134.271,atacado,false
2022-04,2022,04,202204,110.849,agricultor,111.344,96.602,atacado,2.28,produtor,229.344,172.785,atacado,87.7836,atacado,2787.136,atacado,18.14,23.5727,atacado,9.2831,16.595,9.055,9.6499,atacado,9.087,atacado,2.28,atacado,93.73,atacado,184.2098,atacado,165.576,153.922,149.893,143.047,atacado,false
2022-05,2022,05,202205,118.325,agricultor,110.257,91.697,atacado,2.41,produtor,256.147,156.715,atacado,90.8155,atacado,2588.456,atacado,17.916,23.5279,atacado,9.71,16.774,9.3096,9.7003,atacado,8.102,atacado,2.41,atacado,98.605,atacado,185.2028,atacado,164.091,152.361,148.293,144.462,atacado,false
2022-06,2022,06,202206,122.031,agricultor,111.115,90.684,atacado,2.58,produtor,251.031,150.041,atacado,89.0898,atacado,2540.605,atacado,17.262,22.7458,atacado,9.8433,16.376,9.2775,9.9746,atacado,8.233,atacado,2.58,atacado,107.607,atacado,175.0426,atacado,163.3,152.386,148.352,144.803,atacado,false
2022-07,2022,07,202207,121.906,agricultor,113.33,93.331,atacado,2.98,produtor,226.597,137.858,atacado,82.7058,atacado,2733.954,atacado,18.469,23.2284,atacado,10.345,16.371,9.6898,10.5137,atacado,8.726,atacado,2.98,atacado,109.664,atacado,158.7247,atacado,162.121,151.425,147.821,144.188,atacado,false
2022-08,2022,08,202208,120.414,agricultor,114.691,96.269,atacado,3.35,produtor,216.768,134.712,atacado,84.1626,atacado,2665.503,atacado,17.805,22.9237,atacado,10.5668,16.694,9.7501,10.6386,atacado,9.307,atacado,3.35,atacado,108.125,atacado,147.8217,atacado,166.782,156.589,152.303,147.403,atacado,false
2022-09,2022,09,202209,117.995,agricultor,112.965,94.014,atacado,3.08,produtor,215.762,134.442,atacado,84.3832,atacado,2785.601,atacado,16.945,22.3939,atacado,10.3117,16.648,10.547,10.7745,atacado,9.291,atacado,3.08,atacado,93.306,atacado,144.1398,atacado,168.827,157.83,153.959,148.239,atacado,false
2022-10,2022,10,202210,114.756,agricultor,113.706,94.317,atacado,2.82,produtor,214.381,135.951,atacado,84.9275,atacado,2848.665,atacado,16.83,22.365,atacado,10.6997,16.303,10.4959,11.1722,atacado,8.567,atacado,2.82,atacado,94.066,atacado,144.2437,atacado,169.409,158.511,154.9,150.209,atacado,false
2022-11,2022,11,202211,115.608,agricultor,118.258,99.343,atacado,2.71,produtor,225.82,147.492,atacado,85.6721,atacado,2806.126,atacado,16.403,22.8387,atacado,11.1383,16.736,10.9184,11.8138,atacado,8.341,atacado,2.71,atacado,98.611,atacado,150.1606,atacado,168.695,156.153,152.599,149.289,atacado,false
2022-12,2022,12,202212,116.407,agricultor,129.996,109.503,atacado,2.59,produtor,252.983,163.558,atacado,84.4365,atacado,3030.321,atacado,15.867,23.7678,atacado,11.199,16.98,10.1656,11.7214,atacado,8.108,atacado,2.59,atacado,93.725,atacado,152.9516,atacado,163.464,155.507,151.207,147.01,atacado,true
2023-01,2023,01,202301,115.77,agricultor,131.663,115.881,atacado,2.58,produtor,251.575,170.552,atacado,86.3886,atacado,3153.089,atacado,14.848,24.5324,atacado,11.0041,16.543,10.0788,11.1236,atacado,7.402,atacado,2.58,atacado,91.333,atacado,149.0071,atacado,157.449,148.85,144.068,133.204,atacado,false
2023-02,2023,02,202302,118.632,agricultor,129.536,114.706,atacado,2.68,produtor,244.936,168.84,atacado,85.1778,atacado,3094.046,atacado,14.591,24.0758,atacado,11.1796,16.653,10.3885,11.3645,atacado,7.172,atacado,2.68,atacado,88.617,atacado,135.4683,atacado,178.666,167.854,162.811,154.542,atacado,false
2023-03,2023,03,202303,119.006,agricultor,126.025,108.523,atacado,2.74,produtor,258.156,169.175,atacado,82.9865,atacado,2878.556,atacado,15.258,23.2283,atacado,11.1094,16.717,10.8095,11.5514,atacado,7.26,atacado,2.74,atacado,87.368,atacado,129.6161,atacado,200.294,187.147,182.581,175.326,atacado,false
2023-04,2023,04,202304,119.841,agricultor,126.858,109.727,atacado,2.83,produtor,272.963,178.556,atacado,72.4819,atacado,2569.27,atacado,15.386,23.3521,atacado,10.8773,16.061,10.1627,11.22,atacado,7.192,atacado,2.83,atacado,79.113,atacado,118.5676,atacado,205.843,190.697,186.1,177.677,atacado,false
2023-05,2023,05,202305,122.643,agricultor,127.168,110.111,atacado,2.92,produtor,238.215,151.001,atacado,57.5304,atacado,2409.694,atacado,14.447,21.9855,atacado,10.2061,16.33,9.6618,10.8234,atacado,7.033,atacado,2.92,atacado,69.008,atacado,102.6095,atacado,217.219,201.302,194.951,193.486,atacado,false
2023-06,2023,06,202306,122.573,agricultor,125.558,107.784,atacado,2.84,produtor,204.59,148.737,atacado,54.9661,atacado,2325.453,atacado,13.581,20.227,atacado,9.4986,16.435,9.1518,9.4859,atacado,6.435,atacado,2.84,atacado,66.337,atacado,98.7774,atacado,213.849,204.676,195.004,193.681,atacado,false
2023-07,2023,07,202307,120.722,agricultor,124.09,106.158,atacado,2.71,produtor,178.696,152.257,atacado,54.5087,atacado,2440.129,atacado,14.439,20.7767,atacado,10.1394,16.544,9.8648,9.9554,atacado,6.156,atacado,2.71,atacado,66.47,atacado,100.5593,atacado,203.531,190.711,184.175,177.227,atacado,false
2023-08,2023,08,202308,117.152,agricultor,130.072,115.777,atacado,2.54,produtor,168.315,150.216,atacado,52.8013,atacado,2409.267,atacado,13.965,19.8955,atacado,10.097,16.447,9.6607,10.1707,atacado,6.688,atacado,2.54,atacado,62.949,atacado,99.9282,atacado,188.151,175.097,169.932,163.931,atacado,false
